366.21,2616.7
261.72,2512.5
337.16,2317.9
311.04,2191.7
375.98,2588.4
310.06,2060.1
241.94,2114.5
282.47,2396.7
275.63,2427.5
270.26,2269.3
275.63,2156.7
316.41,2901.4
