429.2,2446.3
488.28,2239.3
373.05,2026.6
450.44,1919.9
478.03,2381.1
445.56,1882.3
403.56,1887.5
422.61,1981
433.11,2060.1
466.31,2156.5
460.94,1974.4
434.81,2466.8
