396.24,792.24
263.43,753.91
316.89,774.9
310.79,785.64
285.4,701.66
298.34,527.83
236.08,498.54
281.49,691.65
342.04,763.67
305.18,736.57
306.88,671.88
323.97,705.57
255.37,610.11
