1002.2,1549.3
961.18,1440.7
810.06,1250.7
779.54,1214.8
948.24,1506.8
765.38,1233.9
724.61,1103.8
778.56,1388.7
679.93,1211.7
870.12,1235.4
747.07,1288.6
1121.3,1713.9
